,Importance
NAPRT1,0.0
IGF2BP2,0.0
NBEAL2,0.0
IFNGR2,0.0
NBN,0.0
NBPF1,0.0
IFI16,0.0
NCF2,0.0
NCF1,0.0
NCEH1,0.0
IFI27,0.0
NCBP2,0.0
NCBP1,0.0
NCAPH2,0.0
NCAPH,0.0
IFI27L2,0.0
IFI44,0.0
IFI44L,0.0
NCAPD2,0.0
NCAM2,0.0
NCALD,0.0
IFIH1,0.0
IFNGR1,0.0
NBPF15,0.0
NBPF10,0.0
IGFBP2,0.0
NAPA,0.0
HOMER2,0.0
IKZF1,0.0
NAA40,0.0
IGSF3,0.0
IGSF8,0.0
IGSF9,0.0
NAA25,0.0
IKBKAP,0.0
IKBKE,0.0
NAA15,0.0
IKBKG,0.0
N6AMT1,0.0
NAP1L5,0.0
N4BP2L2,0.0
N4BP2L1,0.0
IKZF2,0.0
N4BP1,0.0
MZT2B,0.0
MZT1,0.0
IL11RA,0.0
MYSM1,0.0
IL15RA,0.0
NAA50,0.0
NAAA,0.0
IGSF10,0.0
IGLL5,0.0
NAP1L4,0.0
IGFBP4,0.0
NANS,0.0
IGFBP5,0.0
NAMPT,0.0
NAIF1,0.0
NAGS,0.0
NAGPA,0.0
IGFBP6,0.0
IGFBP7,0.0
NAGA,0.0
NAF1,0.0
NAE1,0.0
NADSYN1,0.0
NADK,0.0
NACC2,0.0
IGJ,0.0
NACA,0.0
NAB1,0.0
NCK1,0.0
IFFO2,0.0
IFFO1,0.0
HSD3B7,0.0
HS1BP3,0.0
HS2ST1,0.0
HS3ST1,0.0
HS6ST2,0.0
HSBP1L1,0.0
HSCB,0.0
HSD17B11,0.0
HSD17B6,0.0
HSD17B7P2,0.0
HSDL1,0.0
IER5,0.0
HSDL2,0.0
HSF2,0.0
HSF4,0.0
HSH2D,0.0
HSP90AA1,0.0
HSPA4L,0.0
HSPA5,0.0
HSPA6,0.0
HSPA7,0.0
HRH1,0.0
HPSE,0.0
HPS6,0.0
HPS4,0.0
HOMEZ,0.0
NEK7,0.0
NEK6,0.0
NEK4,0.0
HOOK2,0.0
NEK2,0.0
NEK11,0.0
HOOK3,0.0
HOXA5,0.0
NEDD9,0.0
NEDD8,0.0
HP1BP3,0.0
HPGD,0.0
NEDD1,0.0
NECAP2,0.0
HPN,0.0
NECAB3,0.0
NEBL,0.0
HPS3,0.0
NDUFB1,0.0
HSPB1,0.0
HSPB11,0.0
NDNL2,0.0
NDFIP2,0.0
NDFIP1,0.0
NDE1,0.0
ID4,0.0
NCSTN,0.0
NCS1,0.0
IDE,0.0
NCOA7,0.0
IDH1,0.0
NCOA5,0.0
NCOA4,0.0
NCOA3,0.0
IDH2,0.0
IDH3G,0.0
NCLN,0.0
NCL,0.0
NCKIPSD,0.0
NCKAP5L,0.0
IER2,0.0
NDN,0.0
NDOR1,0.0
NDUFAF2,0.0
ICK,0.0
HSPBP1,0.0
HSPG2,0.0
HSPH1,0.0
HTATSF1,0.0
HTRA2,0.0
NDUFA6,0.0
HTRA3,0.0
NDUFA3,0.0
HYAL1,0.0
NDUFA13,0.0
HYDIN,0.0
HYOU1,0.0
IBA57,0.0
ICA1,0.0
ICAM5,0.0
NDST1,0.0
NDRG4,0.0
NDRG3,0.0
NDRG2,0.0
NT5DC1,0.0
NT5DC2,0.0
HEATR5B,0.0
PCBP2,0.0
PCDHB13,0.0
PCDHA11,0.0
PCDH7,0.0
PCDH17,0.0
PCDH12,0.0
GNPTG,0.0
GOLGA2,0.0
GOLGA5,0.0
PCBP4,0.0
GOLGA7,0.0
GON4L,0.0
PCBD2,0.0
GOLGB1,0.0
GOLIM4,0.0
PBXIP1,0.0
GOLM1,0.0
PBRM1,0.0
PBLD,0.0
GOLPH3,0.0
GOLPH3L,0.0
PCDHB14,0.0
PCDHB16,0.0
PCDHGA10,0.0
GNPDA1,0.0
PCNP,0.0
PCNA,0.0
PCMTD2,0.0
PCMT1,0.0
PCM1,0.0
GNAI3,0.0
PCID2,0.0
GNB1L,0.0
PCGF5,0.0
PCGF3,0.0
GNB5,0.0
PCGF1,0.0
GNG12,0.0
PCDP1,0.0
PCDHGB7,0.0
PCDHGB6,0.0
GNL2,0.0
GNPAT,0.0
PCDHGA9,0.0
GOLT1B,0.0
GOPC,0.0
NT5E,0.0
GPR108,0.0
PARD3,0.0
GPD2,0.0
GPKOW,0.0
PAQR5,0.0
PAQR4,0.0
GPM6B,0.0
PAPSS2,0.0
GPN2,0.0
PAPPA,0.0
GPR110,0.0
GORAB,0.0
GPR124,0.0
PAPD7,0.0
GPR132,0.0
GPR133,0.0
PAOX,0.0
PANX1,0.0
GPR137,0.0
GPR137B,0.0
PANK2,0.0
PARD3B,0.0
PARD6B,0.0
PARD6G,0.0
PARG,0.0
PARVB,0.0
PARS2,0.0
PARP9,0.0
PARP8,0.0
GOT1,0.0
PARP3,0.0
PARP2,0.0
GPAA1,0.0
GPATCH1,0.0
PARP14,0.0
PARP12,0.0
GPATCH2,0.0
PARP10,0.0
GPATCH3,0.0
GPATCH4,0.0
GPATCH8,0.0
GPBP1L1,0.0
GPC4,0.0
PARK2,0.0
PCNT,0.0
PCNX,0.0
PCNXL2,0.0
PDLIM5,0.0
PDSS1,0.0
GJA9-MYCBP,0.0
GK3P,0.0
PDRG1,0.0
GK5,0.0
GKAP1,0.0
GLB1,0.0
GLCCI1,0.0
GLI3,0.0
PDLIM4,0.0
PCNXL3,0.0
PDLIM3,0.0
PDLIM2,0.0
PDLIM1,0.0
PDK3,0.0
PDK1,0.0
PDIK1L,0.0
PDIA6,0.0
GLIPR1,0.0
GLIPR1L1,0.0
PDSS2,0.0
PDXDC1,0.0
PDXDC2P,0.0
PDXK,0.0
GIMAP2,0.0
PEMT,0.0
GIMAP6,0.0
GIMAP8,0.0
PELI2,0.0
PEG10,0.0
PEF1,0.0
PECR,0.0
GIN1,0.0
PEBP4,0.0
PEBP1,0.0
GINS3,0.0
GIT2,0.0
PDZRN3,0.0
PDZK1IP1,0.0
PDZD8,0.0
GJA1,0.0
GJA5,0.0
PDXP,0.0
PDIA3,0.0
GLIPR2,0.0
PDHB,0.0
PDCL,0.0
GMEB1,0.0
GMEB2,0.0
GMFG,0.0
PDCD4,0.0
PDCD2L,0.0
PDCD2,0.0
PDCD1LG2,0.0
PDCD11,0.0
PDCD10,0.0
GMPPB,0.0
PCYT2,0.0
PCYT1A,0.0
GMPS,0.0
PCYOX1,0.0
GNA14,0.0
PCSK6,0.0
GNAI1,0.0
PCP4L1,0.0
PCOLCE,0.0
PDCD7,0.0
PDCL3,0.0
GLIS3,0.0
PDDC1,0.0
PDGFRL,0.0
GLRX,0.0
GLRX2,0.0
GLT8D1,0.0
GLT8D2,0.0
PDE9A,0.0
PDE8B,0.0
PDE8A,0.0
PDE7A,0.0
GLTPD1,0.0
PDE5A,0.0
PDE4DIP,0.0
PDE4D,0.0
GLTSCR1,0.0
GLTSCR2,0.0
GLYR1,0.0
PDE3A,0.0
PDE1A,0.0
GMDS,0.0
GPR160,0.0
PAN3,0.0
PAN2,0.0
HADHB,0.0
H2AFY,0.0
H2AFY2,0.0
OAS1,0.0
H2AFZ,0.0
HACE1,0.0
NXT2,0.0
HACL1,0.0
NXN,0.0
NVL,0.0
HAGH,0.0
OMA1,0.0
NUS1,0.0
HAPLN3,0.0
HARBI1,0.0
NUPL1,0.0
HARS,0.0
HAS2,0.0
HAS3,0.0
NUP62CL,0.0
NUP62,0.0
OASL,0.0
H2AFJ,0.0
OAZ2,0.0
OBFC1,0.0
OLFML3,0.0
GUCY1B3,0.0
OLFM2,0.0
GULP1,0.0
GVINP1,0.0
GXYLT1,0.0
OGFR,0.0
GXYLT2,0.0
GYLTL1B,0.0
GYPC,0.0
GYS1,0.0
GZF1,0.0
ODF2,0.0
ODC1,0.0
GZMA,0.0
H1F0,0.0
H1FX,0.0
OBSL1,0.0
OBSCN,0.0
NUP35,0.0
HAUS6,0.0
NUP210,0.0
NUDT14,0.0
HDGF,0.0
NUDCD3,0.0
NUDCD2,0.0
HDGFRP3,0.0
NUDC,0.0
HDHD1,0.0
HDHD2,0.0
NUCB1,0.0
HDLBP,0.0
NUBP2,0.0
HDX,0.0
NUB1,0.0
NUAK2,0.0
HEATR1,0.0
HEATR2,0.0
HEATR3,0.0
HEATR5A,0.0
NTM,0.0
NTAN1,0.0
NUDT13,0.0
HDAC8,0.0
HAUS8,0.0
NUDT16,0.0
HAVCR2,0.0
NUP160,0.0
HAX1,0.0
HBEGF,0.0
HBP1,0.0
HCCS,0.0
HCFC1,0.0
NUMA1,0.0
NUFIP2,0.0
NUFIP1,0.0
NUDT9,0.0
NUDT7,0.0
HCG11,0.0
HCLS1,0.0
NUDT3,0.0
HCST,0.0
HDAC1,0.0
HDAC5,0.0
HDAC7,0.0
OLR1,0.0
GTPBP8,0.0
PAM,0.0
P4HB,0.0
GRAMD1A,0.0
GRAMD1C,0.0
GRAMD2,0.0
PABPC1L,0.0
GRAMD4,0.0
PAAF1,0.0
GRASP,0.0
PA2G4,0.0
P4HTM,0.0
P4HA2,0.0
OPA1,0.0
P4HA1,0.0
GREB1L,0.0
GREM1,0.0
GRHL2,0.0
GRIPAP1,0.0
GRN,0.0
GRPEL1,0.0
P2RX4,0.0
GRWD1,0.0
PACS1,0.0
PACS2,0.0
PACSIN2,0.0
PADI2,0.0
PALMD,0.0
GPR183,0.0
GPR39,0.0
GPR68,0.0
PALB2,0.0
PAK6,0.0
GPR98,0.0
GPRC5A,0.0
PAK1IP1,0.0
PAIP2B,0.0
PAIP2,0.0
PAIP1,0.0
PAICS,0.0
GPRC5C,0.0
GPRIN3,0.0
GPSM1,0.0
GPSM2,0.0
GPX2,0.0
PAF1,0.0
OXSM,0.0
GSK3A,0.0
GSPT2,0.0
OSBPL2,0.0
OSBPL11,0.0
GTF2I,0.0
GTF3C1,0.0
GTF3C2,0.0
ORMDL2,0.0
GTPBP1,0.0
GTPBP2,0.0
ORC4,0.0
ORC3,0.0
ORC2,0.0
ORAOV1,0.0
ORAI3,0.0
ORAI2,0.0
ORAI1,0.0
GTPBP4,0.0
OPN3,0.0
OPLAH,0.0
OPHN1,0.0
OPA3,0.0
GTF2E2,0.0
OSBPL3,0.0
GSR,0.0
OSBPL5,0.0
GSTCD,0.0
GSTK1,0.0
GSTM2,0.0
OTUD6B,0.0
OTUD4,0.0
GSTM3,0.0
OTUB1,0.0
OSTM1,0.0
GSTO2,0.0
OSTC,0.0
OST4,0.0
OSMR,0.0
OSGIN2,0.0
GTDC1,0.0
OSGEP,0.0
OSCP1,0.0
OSBPL9,0.0
GTF2A1,0.0
GTF2A2,0.0
MYOF,0.0
MYO9B,0.0
IL16,0.0
L3MBTL4,0.0
MAST4,0.0
MAST3,0.0
MAST2,0.0
MARVELD3,0.0
MARVELD2,0.0
KSR1,0.0
MARS2,0.0
KTN1,0.0
L2HGDH,0.0
LACTB,0.0
LAMA3,0.0
MARK1,0.0
MARCKSL1,0.0
MARCKS,0.0
MAPRE3,0.0
LAD1,0.0
LAGE3,0.0
MAPKBP1,0.0
MAPKAPK5,0.0
MAPKAPK2,0.0
KRTCAP2,0.0
MAT2A,0.0
KRT19,0.0
MATN2,0.0
MBOAT2,0.0
KPNA5,0.0
KPNA6,0.0
KRBA1,0.0
MBNL1,0.0
MBLAC2,0.0
KREMEN1,0.0
MBD6,0.0
MBD5,0.0
MBD4,0.0
KRR1,0.0
MBD1,0.0
KRT17,0.0
MB21D1,0.0
MAZ,0.0
KRT18,0.0
MAVS,0.0
MAU2,0.0
MATR3,0.0
MAPKAP1,0.0
MAPK8IP3,0.0
METAP1,0.0
LCA5L,0.0
LARP7,0.0
LAS1L,0.0
MAP3K5,0.0
MAP3K4,0.0
LAT2,0.0
LATS2,0.0
LAYN,0.0
LBH,0.0
LCA5,0.0
LCMT1,0.0
LAMB1,0.0
LCOR,0.0
LCP1,0.0
LDHA,0.0
LDLR,0.0
MAP2K4,0.0
LDLRAD3,0.0
MAP2K2,0.0
LEMD2,0.0
LEO1,0.0
LARP4B,0.0
LARP4,0.0
MAP4,0.0
MAP4K1,0.0
LAMC1,0.0
MAPK7,0.0
LAMC2,0.0
MAPK1IP1L,0.0
MAPK15,0.0
MAPK14,0.0
LAMTOR1,0.0
MAPK12,0.0
LAMTOR3,0.0
MAPK10,0.0
MAPK1,0.0
LANCL2,0.0
MAP7D3,0.0
MAP7D1,0.0
MAP7,0.0
MAP4K5,0.0
LAP3,0.0
LAPTM5,0.0
LARGE,0.0
MBOAT7,0.0
KPNA4,0.0
KPNA3,0.0
MED21,0.0
MED31,0.0
KIF5B,0.0
MED29,0.0
MED28,0.0
KIFC2,0.0
KIN,0.0
KIRREL,0.0
KIT,0.0
MED23,0.0
MED20,0.0
MBTPS1,0.0
MED19,0.0
KLC4,0.0
KLF10,0.0
KLF13,0.0
KLF2,0.0
MED14,0.0
MED13,0.0
MED12,0.0
MED10,0.0
KIF4A,0.0
KIF3C,0.0
MED7,0.0
MED8,0.0
MEST,0.0
MESDC2,0.0
MESDC1,0.0
KIAA2026,0.0
MEPCE,0.0
KIDINS220,0.0
MEN1,0.0
KIF18A,0.0
MELK,0.0
KIF1C,0.0
KIF22,0.0
MEGF9,0.0
KIF26B,0.0
MEGF6,0.0
MEGF11,0.0
MEG3,0.0
MEF2D,0.0
MEF2A,0.0
KIF2A,0.0
MED1,0.0
KLF3,0.0
MECP2,0.0
MCMBP,0.0
MCM8,0.0
MCM7,0.0
KLHL3,0.0
KLHL5,0.0
MCM4,0.0
MCM3AP,0.0
KLHL6,0.0
KLHL7,0.0
MCL1,0.0
MCFD2,0.0
MCF2L2,0.0
KLRC4-KLRK1,0.0
MCEE,0.0
KNTC1,0.0
MCCC1,0.0
MCC,0.0
KPNA1,0.0
MCAM,0.0
KPNA2,0.0
KLHL28,0.0
KLHL26,0.0
KLF4,0.0
MCOLN2,0.0
KLF6,0.0
MEA1,0.0
KLF8,0.0
ME2,0.0
ME1,0.0
KLHDC10,0.0
KLHDC8B,0.0
KLHL11,0.0
KLHL12,0.0
MDK,0.0
KLHL15,0.0
KLHL17,0.0
MDFIC,0.0
KLHL20,0.0
MCTS1,0.0
KLHL21,0.0
MCTP1,0.0
KLHL22,0.0
KLHL25,0.0
MAP1LC3B,0.0
LEPRE1,0.0
MAP1B,0.0
LRRC59,0.0
LRRCC1,0.0
LRRC8E,0.0
LRRC8D,0.0
LOC284454,0.0
LRRC8B,0.0
LRRC8A,0.0
LRRC69,0.0
LRRC61,0.0
LRRC6,0.0
LRRC58,0.0
LOC146880,0.0
LOC374443,0.0
LOC388692,0.0
LOC389906,0.0
LOC441454,0.0
LRRC42,0.0
LRRC41,0.0
LRRC40,0.0
LRRC37BP1,0.0
LOC493754,0.0
LOC284023,0.0
LRRFIP2,0.0
LRRK1,0.0
LRRK2,0.0
LOC148696,0.0
LSM7,0.0
LSM6,0.0
LSM5,0.0
LSM4,0.0
LOC150381,0.0
LOC153684,0.0
LOC155060,0.0
LSM12,0.0
LSM11,0.0
LOC202181,0.0
LOC220729,0.0
LSG1,0.0
LSAMP,0.0
LRWD1,0.0
LRTOMT,0.0
LOC283922,0.0
LRRN3,0.0
LRRN1,0.0
LRRC37A3,0.0
LRRC34,0.0
LRRC32,0.0
LRIG2,0.0
LOC728613,0.0
LOC728730,0.0
LRFN3,0.0
LOC728743,0.0
LOC730101,0.0
LOC730102,0.0
LRCH1,0.0
LRBA,0.0
LOC90784,0.0
LOC93622,0.0
LPP,0.0
LPL,0.0
LOH12CR1,0.0
LPIN2,0.0
LONRF1,0.0
LPHN2,0.0
LPHN1,0.0
LONRF2,0.0
LOX,0.0
LRIG1,0.0
LRIG3,0.0
LRRC28,0.0
LRMP,0.0
LOC553103,0.0
LRRC25,0.0
LOC642361,0.0
LRRC20,0.0
LOC642846,0.0
LRRC14,0.0
LRRC1,0.0
LRPPRC,0.0
LRPAP1,0.0
LRP8,0.0
LRP6,0.0
LRP5L,0.0
LOC642852,0.0
LOC645513,0.0
LOC646214,0.0
LRP2BP,0.0
LRP12,0.0
LOC648987,0.0
LOC728323,0.0
LSR,0.0
LTA4H,0.0
MAP1A,0.0
LIMS2,0.0
MALAT1,0.0
MAL2,0.0
MAK16,0.0
MAK,0.0
LIMA1,0.0
LIMCH1,0.0
LIMD1,0.0
LIMK2,0.0
LIMS1,0.0
MAGEF1,0.0
LOC145783,0.0
LIN9,0.0
MAFK,0.0
MAFG,0.0
MAFF,0.0
LINS,0.0
MAF1,0.0
MAF,0.0
MAEA,0.0
MADD,0.0
MALL,0.0
MAMDC2,0.0
MAMDC4,0.0
LILRB1,0.0
MAOB,0.0
LEPROTL1,0.0
MANSC1,0.0
LETM1,0.0
MANEAL,0.0
LETMD1,0.0
MANBAL,0.0
MANBA,0.0
LGALS1,0.0
LGALS3,0.0
LGALS3BP,0.0
LGR4,0.0
MAN2A1,0.0
MAN1C1,0.0
LHFPL3,0.0
LHX4,0.0
LIF,0.0
LIG3,0.0
MAML2,0.0
LIPA,0.0
LIX1L,0.0
LMAN1,0.0
LYPLA1,0.0
LYAR,0.0
LY96,0.0
LY86,0.0
LY75-CD302,0.0
LY6E,0.0
LOC100132356,0.0
LOC100133091,0.0
LUM,0.0
LOC100288778,0.0
LUC7L2,0.0
LOC100288842,0.0
LTV1,0.0
LTN1,0.0
LTF,0.0
LOC100288974,0.0
LOC100289230,0.0
LOC100506023,0.0
LTBP2,0.0
LOC100507217,0.0
LOC100132352,0.0
LYPLA2,0.0
MACROD2,0.0
LOC100132111,0.0
LMBR1,0.0
LMBRD1,0.0
LMCD1,0.0
LMLN,0.0
LZTS2,0.0
LMNB2,0.0
LMTK2,0.0
LZIC,0.0
LYZ,0.0
LMTK3,0.0
LYSMD4,0.0
LNX1,0.0
LOC100128398,0.0
LYSMD1,0.0
LYRM7,0.0
LOC100129361,0.0
LYRM4,0.0
LYRM2,0.0
LOC100129550,0.0
MET,0.0
METAP1D,0.0
IL17RA,0.0
ISG20,0.0
MSL1,0.0
MSI2,0.0
MSH6,0.0
MSH3,0.0
MSH2,0.0
ISCA2,0.0
ISG15,0.0
MS4A4A,0.0
MS4A1,0.0
ISOC1,0.0
ITGB1BP1,0.0
MRRF,0.0
MRPS6,0.0
ITFG1,0.0
ITFG2,0.0
MRPS35,0.0
ITFG3,0.0
MRPS28,0.0
ITGA9,0.0
MRPS26,0.0
MSL2,0.0
MSL3,0.0
IRX5,0.0
IRX3,0.0
IRF2BP1,0.0
IRF2BP2,0.0
IRF4,0.0
MTCH1,0.0
MTBP,0.0
IRF5,0.0
IRF6,0.0
MTA2,0.0
MT2A,0.0
IRS1,0.0
MT1E,0.0
MSTO1,0.0
MST4,0.0
MST1R,0.0
MST1P2,0.0
MSRB3,0.0
MSRB2,0.0
MSRA,0.0
IRX2,0.0
ITGAM,0.0
ITGB7,0.0
KIAA2018,0.0
KATNAL1,0.0
MRPL39,0.0
JPH3,0.0
JRK,0.0
JRKL,0.0
JUND,0.0
MRPL33,0.0
KAL1,0.0
KAT2A,0.0
MRPL3,0.0
KATNB1,0.0
ITM2B,0.0
MRPL23,0.0
MRPL22,0.0
MRPL21,0.0
KAZN,0.0
KBTBD11,0.0
MRPL18,0.0
KBTBD3,0.0
MRPL15,0.0
KBTBD4,0.0
JOSD2,0.0
JOSD1,0.0
JMJD8,0.0
JMJD7-PLA2G4B,0.0
ITM2C,0.0
MRPS18C,0.0
ITPA,0.0
ITPKC,0.0
MRPS15,0.0
ITPRIP,0.0
ITPRIPL2,0.0
ITSN1,0.0
ITSN2,0.0
IVD,0.0
JAG1,0.0
MRPL53,0.0
MRPL51,0.0
JAM3,0.0
MRPL49,0.0
JAZF1,0.0
JDP2,0.0
MRPL45P2,0.0
MRPL43,0.0
MTERFD1,0.0
MTERFD2,0.0
IRF1,0.0
IMPAD1,0.0
MYEOV2,0.0
MYEF2,0.0
ILKAP,0.0
MYCT1,0.0
MYCBP2,0.0
IMMP1L,0.0
IMMP2L,0.0
IMMT,0.0
IMP3,0.0
MXRA8,0.0
MTF1,0.0
MXRA7,0.0
INCA1,0.0
ING2,0.0
MXD4,0.0
ING4,0.0
MXD1,0.0
MX2,0.0
MVP,0.0
INHBB,0.0
MYH11,0.0
ILF3,0.0
MYH9,0.0
MYL12A,0.0
MYO6,0.0
IL17RC,0.0
IL17RE,0.0
IL18,0.0
MYO1G,0.0
MYO1F,0.0
IL1R1,0.0
MYO1D,0.0
IL1RAP,0.0
IL21R,0.0
MYO19,0.0
MYO18A,0.0
MYO15B,0.0
IL2RB,0.0
MYNN,0.0
IL4I1,0.0
MYLIP,0.0
IL6ST,0.0
MYL12B,0.0
INO80,0.0
INO80C,0.0
INO80D,0.0
INVS,0.0
IPO13,0.0
IPO5,0.0
MTMR12,0.0
MTMR11,0.0
IPO7,0.0
IPO8,0.0
IPO9,0.0
IQCE,0.0
IQCJ-SCHIP1,0.0
MTHFSD,0.0
MTHFS,0.0
IQCK,0.0
IQSEC1,0.0
IQSEC2,0.0
IRAK1,0.0
IRAK2,0.0
IRAK3,0.0
IREB2,0.0
MTF2,0.0
IP6K1,0.0
INTS6,0.0
INO80E,0.0
MTMR7,0.0
MUM1,0.0
MUC4,0.0
INPP4A,0.0
INPP5D,0.0
INPP5E,0.0
MTX3,0.0
MTX2,0.0
INPP5F,0.0
MTUS1,0.0
INSIG1,0.0
MTSS1,0.0
MTRR,0.0
MTRF1L,0.0
INSIG2,0.0
INSR,0.0
MTPAP,0.0
INTS4,0.0
INTS4L2,0.0
MTMR9,0.0
KBTBD6,0.0
MRPL11,0.0
KBTBD8,0.0
MGRN1,0.0
MICAL2,0.0
KIAA0586,0.0
MICA,0.0
MIB2,0.0
KIAA0753,0.0
MIAT,0.0
MIA3,0.0
MGST2,0.0
KIAA0907,0.0
KIAA0922,0.0
KIAA0101,0.0
MGMT,0.0
KIAA0947,0.0
MGC72080,0.0
MGAT4B,0.0
KIAA1109,0.0
KIAA1143,0.0
MGA,0.0
MFSD9,0.0
MFSD8,0.0
MICAL3,0.0
KIAA0556,0.0
KIAA0513,0.0
KIAA0430,0.0
MIS18BP1,0.0
MIS18A,0.0
MIS12,0.0
KIAA0195,0.0
KIAA0232,0.0
MIOS,0.0
MINPP1,0.0
KIAA0247,0.0
MINA,0.0
MIIP,0.0
MIF4GD,0.0
MIF,0.0
KIAA0319L,0.0
KIAA0355,0.0
MIER1,0.0
MIDN,0.0
MID2,0.0
KIAA0368,0.0
KIAA0391,0.0
KIAA1147,0.0
KIAA1161,0.0
KIAA1191,0.0
METTL7A,0.0
METTL5,0.0
KIAA1522,0.0
METTL3,0.0
METTL2B,0.0
METTL2A,0.0
KIAA1586,0.0
METTL22,0.0
METTL21B,0.0
METTL21A,0.0
METTL18,0.0
KIAA1671,0.0
KIAA1731,0.0
METTL15,0.0
KIAA1804,0.0
METTL12,0.0
KIAA1958,0.0
METTL1,0.0
KIAA2013,0.0
METRN,0.0
KIAA1468,0.0
METTL8,0.0
MFSD4,0.0
METTL9,0.0
KIAA1324,0.0
KIAA1324L,0.0
MFSD11,0.0
MFSD10,0.0
MFSD1,0.0
KIAA1328,0.0
MFNG,0.0
MFN2,0.0
MFN1,0.0
KIAA1377,0.0
KIAA1407,0.0
MFF,0.0
KIAA1429,0.0
MFAP3,0.0
KIAA1430,0.0
KIAA1462,0.0
MEX3D,0.0
KIAA1467,0.0
MEX3A,0.0
KIAA0141,0.0
MKI67,0.0
KCMF1,0.0
MORN2,0.0
KCTD17,0.0
MPG,0.0
MPDZ,0.0
MPDU1,0.0
KCTD21,0.0
KCTD3,0.0
MOSPD3,0.0
MOSPD2,0.0
MOSPD1,0.0
MORN1,0.0
KIAA0100,0.0
MORF4L2,0.0
MORF4L1,0.0
KCTD5,0.0
MORC3,0.0
MORC2,0.0
KCTD6,0.0
MON1B,0.0
MON1A,0.0
MOCS3,0.0
KCTD15,0.0
KCTD12,0.0
MPHOSPH9,0.0
KCTD11,0.0
MRFAP1L1,0.0
MRFAP1,0.0
MREG,0.0
MRE11A,0.0
KCNAB2,0.0
KCNE3,0.0
MR1,0.0
KCNE4,0.0
KCNJ15,0.0
MPZL1,0.0
MPV17L2,0.0
KCNMA1,0.0
MPRIP,0.0
MPPE1,0.0
MPP7,0.0
MPP6,0.0
MPP5,0.0
KCNQ1OT1,0.0
MPP1,0.0
KCTD7,0.0
KCTD9,0.0
MOB2,0.0
MLYCD,0.0
MLPH,0.0
MLLT6,0.0
MLLT4,0.0
KDM5C,0.0
MLLT10,0.0
MLLT1,0.0
KDM6B,0.0
MLF2,0.0
KEAP1,0.0
MLEC,0.0
KHDRBS1,0.0
MKS1,0.0
KHNYN,0.0
MKRN1,0.0
KHSRP,0.0
KIAA0020,0.0
MKLN1,0.0
MKL2,0.0
KIAA0040,0.0
MLXIP,0.0
MMAA,0.0
MOAP1,0.0
KDM5A,0.0
MNT,0.0
MNS1,0.0
KDELR1,0.0
2-Mar,0.0
MMS22L,0.0
MMS19,0.0
KDELR2,0.0
MMRN1,0.0
MMP7,0.0
MMP25,0.0
MMP24,0.0
MMP19,0.0
KDM3B,0.0
MMP12,0.0
MMP11,0.0
KDM4B,0.0
MMGT1,0.0
MMD,0.0
MMADHC,0.0
GIGYF2,0.0
GIGYF1,0.0
GHRLOS,0.0
EDNRB,0.0
RGS19,0.0
EDC3,0.0
RGS17,0.0
RGS16,0.0
EDEM2,0.0
EDEM3,0.0
EDF1,0.0
RGPD8,0.0
RGP1,0.0
EED,0.0
RFWD3,0.0
EEF1B2,0.0
RGL1,0.0
RGAG4,0.0
RFXAP,0.0
EEF1D,0.0
RFX7,0.0
RFX5,0.0
RFX3,0.0
RFX2,0.0
RGS2,0.0
ECSIT,0.0
ECSCR,0.0
RHBDD1,0.0
EAF2,0.0
EAPP,0.0
EBF1,0.0
EBP,0.0
ECE1,0.0
RHOF,0.0
RHOD,0.0
RHOC,0.0
ECH1,0.0
RHOBTB2,0.0
RHOBTB1,0.0
ECHDC2,0.0
ECHDC3,0.0
ECI2,0.0
RHBDL2,0.0
ECM1,0.0
RHBDF1,0.0
RHBDD3,0.0
ECM2,0.0
EEF1G,0.0
EEF2,0.0
RNF43,0.0
EGR3,0.0
RELB,0.0
EFTUD2,0.0
EGFL6,0.0
REEP5,0.0
REEP4,0.0
REEP3,0.0
EGLN1,0.0
RECQL4,0.0
EGLN3,0.0
EHBP1,0.0
EEF2K,0.0
EHBP1L1,0.0
RDH13,0.0
RDH11,0.0
RDH10,0.0
RCSD1,0.0
RCOR3,0.0
RCOR1,0.0
RCN3,0.0
RCN2,0.0
RELL1,0.0
RELT,0.0
EFTUD1,0.0
REPIN1,0.0
RFT1,0.0
EFCAB11,0.0
EFCAB2,0.0
EFCAB4B,0.0
EFCAB7,0.0
RFC4,0.0
EFEMP1,0.0
EFEMP2,0.0
EFHC1,0.0
REXO4,0.0
EFHD2,0.0
EFNA1,0.0
REV1,0.0
RETSAT,0.0
EFNA5,0.0
RERG,0.0
EFNB1,0.0
RER1,0.0
REPS2,0.0
RHOU,0.0
RHPN1,0.0
RHPN2,0.0
RNF145,0.0
RNF180,0.0
DSTYK,0.0
DTD1,0.0
RNF168,0.0
RNF167,0.0
DTL,0.0
DTWD1,0.0
RNF149,0.0
DTWD2,0.0
DUOX1,0.0
RIC8A,0.0
RNF144A,0.0
RNF141,0.0
RNF14,0.0
DUS3L,0.0
DUS4L,0.0
DUSP1,0.0
RNF135,0.0
RNF130,0.0
RNF13,0.0
RNF181,0.0
DSTN,0.0
RNF187,0.0
RNF19A,0.0
RNF40,0.0
RNF4,0.0
DPP8,0.0
DPY19L1,0.0
RNF32,0.0
DPY19L2P2,0.0
DR1,0.0
DRAM1,0.0
RNF24,0.0
DRG1,0.0
DRG2,0.0
